url,title,realization,genre,subgenre,production,coproduction,type,theme,year
https://www.unifrance.org/film/49432/meandre,Méandre,Mathieu Turi,Fiction,"Science-fiction, Épouvante, Thriller",Cinéfrance Studios,"WTFilms, Equitime",Long-métrage,null,2019
https://www.unifrance.org/film/45643/le-daim,Le Daim,Quentin Dupieux,Fiction,Comédie dramatique,Atelier de Production,Arte France Cinéma,Long-métrage,null,2019
https://www.unifrance.org/film/46707/cunningham,Cunningham,Alla Kovgan,Documentaire,Documentaire,Arsam International,Arsam International,Long-métrage,Danse,undefined
https://www.unifrance.org/film/46406/roubaix-une-lumiere,"Roubaix, une lumière",Arnaud Desplechin,Fiction,"Drame, Thriller",Why Not Productions,Arte France Cinéma,Long-métrage,null,2019
https://www.unifrance.org/film/47228/papicha,Papicha,Mounia Meddour,Fiction,Drame,The Ink Connection,"Same Player, Tribus P. Films",Long-métrage,null,2019
https://www.unifrance.org/film/46563/divorce-club,Divorce Club,Michaël Youn,Fiction,Comédie,SND,"M6 Films, SNC Catalogue MC",Long-métrage,Divorce,2019
https://www.unifrance.org/film/48060/miss,Miss,Ruben Alves,Fiction,Comédie,Chapka Films,null,Long-métrage,"Identité, Féminité",2019
https://www.unifrance.org/film/48245/attention-au-depart,Attention au départ !,Benjamin Euvrard,Fiction,Comédie,Les Films du Castel (ex-Easy Movies),SND,Long-métrage,null,2019
https://www.unifrance.org/film/45929/fete-de-famille,Fête de famille,Cédric Kahn,Fiction,Comédie dramatique,Les films du Worso,"France 2 Cinéma, Tropdebonheur Productions",Long-métrage,null,2019
https://www.unifrance.org/film/47620/police,Police,Anne Fontaine,Fiction,Drame,Ciné-@,"STUDIOCANAL, France 2 Cinéma, France 3 Cinéma",Long-métrage,null,2019
https://www.unifrance.org/film/47957/madre,Madre,Rodrigo Sorogoyen,Fiction,Drame,Le Pacte,"Le Pacte, Noodles Production",Long-métrage,null,undefined
https://www.unifrance.org/film/48147/ducobu-3,Ducobu 3,Élie Semoun,Fiction,Comédie,Les Films du Premier,TF1 Films Production,Long-métrage,null,2019
https://www.unifrance.org/film/46741/jesuisla,#jesuislà,Éric Lartigau,Fiction,"Comédie, Romance",Rectangle Productions,"France 2 Cinéma, Quarante 12 Films",Long-métrage,null,2019
https://www.unifrance.org/film/48434/psychomagie-un-art-pour-guerir,"Psychomagie, un art pour guérir",Alejandro Jodorowsky,Documentaire,Documentaire,Satori Films,null,Long-métrage,null,2019
https://www.unifrance.org/film/47408/petit-pays,Petit pays,Eric Barbier,Fiction,Drame,Jerico Films,"Pathé Films, France 2 Cinéma",Long-métrage,null,2019
https://www.unifrance.org/film/47864/mjolk-la-guerre-du-lait,"Mjólk, la guerre du lait",Grímur Hákonarson,Fiction,Drame,Haut et Court,Haut et Court,Long-métrage,null,undefined
https://www.unifrance.org/film/48787/operation-portugal,Opération Portugal,Frank Cimière,Fiction,Comédie,Moana Films,Coupains Production,Long-métrage,null,2019
https://www.unifrance.org/film/45899/fourmi,Fourmi,Julien Rappeneau,Fiction,Comédie dramatique,The Film,"TF1 Studio, France 2 Cinéma, OCS, Canal+",Long-métrage,null,2019
https://www.unifrance.org/film/47039/frankie,Frankie,Ira Sachs,Fiction,Drame,SBS Productions,null,Long-métrage,"Maladie, Mort",2019
https://www.unifrance.org/film/46350/la-derniere-vie-de-simon,La Dernière Vie de Simon,Léo  Karmann,Fiction,"Fantastique, Conte & Mythe",Geko Films,null,Long-métrage,null,2019
https://www.unifrance.org/film/47157/gloria-mundi,Gloria Mundi,Robert Guédiguian,Fiction,Drame,Agat Films - Ex nihilo,France 3 Cinéma,Long-métrage,null,2019
https://www.unifrance.org/film/48066/lucky-day,Lucky Day,Roger Avary,Fiction,Thriller,Davis Films,Davis Films,Long-métrage,null,undefined
https://www.unifrance.org/film/48034/lux-aeterna,Lux Æterna,Gaspar Noé,Fiction,"Thriller, Drame",Vixens,null,Court-métrage,null,2019
https://www.unifrance.org/film/45770/cold-blood-legacy-la-memoire-du-sang,Cold Blood Legacy - La Mémoire du Sang,Frédéric Petitjean,Fiction,"Action, Thriller",Eight 35,Seven 52,Long-métrage,null,2019
https://www.unifrance.org/film/46564/le-dindon,Le Dindon,Jalil Lespert,Fiction,Comédie,Pathé Films,"Onzecinq, France 2 Cinéma",Long-métrage,null,2019
https://www.unifrance.org/film/48708/le-regard-de-charles,Le Regard de Charles,Marc di Domenico,Documentaire,Documentaire,Anna Sanders Films,France 3 Cinéma,Long-métrage,null,2019
https://www.unifrance.org/film/47934/mon-cousin,Mon cousin,Jan Kounen,Fiction,Comédie,Eskwad,"Pathé Films, TF1 Films Production",Long-métrage,null,2019
https://www.unifrance.org/film/48033/les-apparences,Les Apparences,Marc Fitoussi,Fiction,"Thriller, Drame, Policier",Thelma Films,"SND, CN8 Productions",Long-métrage,null,2019
https://www.unifrance.org/film/46975/trois-jours-et-une-vie,Trois jours et une vie,Nicolas Boukhrief,Fiction,"Drame, Thriller",Mahi Films,"France 3 Cinéma, Ganapati",Long-métrage,null,2019
https://www.unifrance.org/film/48057/cuban-network,Cuban Network,Olivier Assayas,Fiction,"Thriller, Historique",CG Cinéma,Memento Production,Long-métrage,Espionnage,2019
https://www.unifrance.org/film/45670/chanson-douce,Chanson douce,Lucie Borleteau,Fiction,"Drame, Thriller",Why Not Productions,"STUDIOCANAL, France 3 Cinéma",Long-métrage,null,2019
https://www.unifrance.org/film/45658/atlantique,Atlantique,Mati Diop,Fiction,Drame,Les Films du Bal,Arte France Cinéma,Long-métrage,null,2019
https://www.unifrance.org/film/45631/le-voyage-du-prince,Le Voyage du prince,"Jean-François Laguionie, Xavier Picard",Animation,"Animation, Animation 2D - 3D, Fable",Blue Spirit Productions,null,Long-métrage,Voyage,2019
https://www.unifrance.org/film/48148/tout-nous-sourit,Tout nous sourit,Mélissa Drigeard,Fiction,Comédie,A Single Man Productions,"France 2 Cinéma, JM Films, Hands Up Productions",Long-métrage,null,2019
https://www.unifrance.org/film/46553/je-voudrais-que-quelqu-un-m-attende-quelque-part,Je voudrais que quelqu'un m'attende quelque part,Arnaud Viard,Fiction,Comédie dramatique,Easy Tiger,"UGC Images, France 2 Cinéma, Les 1001 Marches",Long-métrage,Famille,2019
https://www.unifrance.org/film/46974/notre-dame,Notre Dame,Valérie Donzelli,Fiction,"Comédie, Drame",Rectangle Productions,"France 2 Cinéma, Les Films de Françoise",Long-métrage,null,2019
https://www.unifrance.org/film/46485/les-eblouis,Les Éblouis,Sarah Suco,Fiction,Drame,Mon Voisin Productions,France 3 Cinéma,Long-métrage,null,2019
https://www.unifrance.org/film/48493/chacun-chez-soi,Chacun chez soi,Michèle Laroque,Fiction,Comédie,Alter Films,France 2 Cinéma,Long-métrage,null,2019
https://www.unifrance.org/film/45277/inna-de-yard-the-soul-of-jamaica,Inna de Yard - The Soul of Jamaica,Peter Webber,Documentaire,Documentaire,Borsalino Productions,Charades,Long-métrage,Musique,2019
https://www.unifrance.org/film/46118/j-ai-perdu-mon-corps,J'ai perdu mon corps,Jérémy Clapin,Animation,Animation,Xilam Animation,Auvergne-Rhône-Alpes Cinéma,Long-métrage,null,2019
https://www.unifrance.org/film/45567/yalda-la-nuit-du-pardon,"Yalda, la nuit du pardon",Massoud Bakhshi,Fiction,Drame,JBA Production,Tita B Productions,Long-métrage,null,2019
https://www.unifrance.org/film/44278/ricordi,Ricordi ?,Valerio Mieli,Fiction,"Drame, Romance",Les Films d'Ici,Les Films d'Ici,Long-métrage,null,undefined
https://www.unifrance.org/film/47484/remember-me,Remember Me,Martin Rosete,Fiction,"Comédie, Romance",F comme Film,null,Long-métrage,null,2019
https://www.unifrance.org/film/48998/tout-simplement-noir,Tout simplement noir,"Jean-Pascal Zadi, John Waxxx",Fiction,Comédie,Gaumont,C8 Films,Long-métrage,null,2019
https://www.unifrance.org/film/48706/bonjour-le-monde,Bonjour le monde,"Anne-Lise Koelher, Éric Serre",Animation,"Animation, Animalier",Normaal Animation (FESTIVAAL DISTRIBUTION),null,Long-métrage,null,2019
https://www.unifrance.org/film/48551/irreversible-inversion-integrale,Irréversible - Inversion intégrale,Gaspar Noé,Fiction,"Drame, Thriller",Nord-Ouest Films,"STUDIOCANAL, Les Cinémas de la Zone",Long-métrage,null,2019
https://www.unifrance.org/film/46159/une-belle-equipe,Une belle équipe,Mohamed Hamidi,Fiction,Comédie,Quad Films,"Gaumont, TF1 Films Production, 14e Art Prod, La Cie Cinématographique",Long-métrage,null,2019
https://www.unifrance.org/film/47222/une-fille-facile,Une fille facile,Rebecca Zlotowski,Fiction,Comédie,Les Films Velvet,France 3 Cinéma,Long-métrage,null,2019
https://www.unifrance.org/film/47212/beaux-parents,Beaux-parents,Hector Cabello Reyes,Fiction,Comédie,Kabo Films,"Orange Studio, UGC Images, Josy Films, DB Production",Long-métrage,null,2019
